id,gene,refseq,chrom,start,end
PMED4_18341_mRNA,PMM1624,PMM1624,,,
sam1_mRNA,PMM1625,PMM1625,,,
sam1_pro,PMM1625,PMM1625,,,
PMED4_18361_mRNA,PMM1626,PMM1626,,,
PMED4_18371_mRNA,PMM1627,PMM1627,,,
PMED4_18381_mRNA,PMM1628,PMM1628,,,
PMED4_18391_mRNA,PMM1629,PMM1629,,,
mgtE_mRNA,PMM1630,PMM1630,,,
mgtE_pro,PMM1630,PMM1630,,,
PMED4_18411_mRNA,PMM1631,PMM1631,,,
PMED4_18421_mRNA,PMM1632,PMM1632,,,
PMED4_18431_mRNA,PMM1633,PMM1633,,,
gyrB_mRNA,PMM1634,PMM1634,,,
gyrB_pro,PMM1634,PMM1634,,,
PMED4_18451_mRNA,PMM1635,PMM1635,,,
infC_mRNA,PMM1636,PMM1636,,,
infC_pro,PMM1636,PMM1636,,,
PMED4_18471_mRNA,PMM1637,PMM1637,,,
PMED4_18471_pro,PMM1637,PMM1637,,,
cysE_mRNA,PMM1638,PMM1638,,,
cysE_pro,PMM1638,PMM1638,,,
secA_mRNA,PMM1639,PMM1639,,,
secA_pro,PMM1639,PMM1639,,,
PMED4_18501_mRNA,PMM1640,PMM1640,,,
PMED4_18511_mRNA,PMM1641,PMM1641,,,
PMED4_18521_mRNA,PMM1642,PMM1642,,,
ribH_mRNA,PMM1643,PMM1643,,,
ribH_pro,PMM1643,PMM1643,,,
PMED4_18541_mRNA,PMM1644,PMM1644,,,
PMED4_18551_mRNA,PMM1645,PMM1645,,,
PMED4_18561_mRNA,PMM1646,PMM1646,,,
PMED4_18571_mRNA,PMM1647,PMM1647,,,
lysC_mRNA,PMM1648,PMM1648,,,
lysC_pro,PMM1648,PMM1648,,,
PMED4_18591_mRNA,PMM1649,PMM1649,,,
PMED4_18601_mRNA,PMM1650,PMM1650,,,
PMED4_18601_pro,PMM1650,PMM1650,,,
mesJ_mRNA,PMM1651,PMM1651,,,
mesJ_pro,PMM1651,PMM1651,,,
PMED4_18621_mRNA,PMM1652,PMM1652,,,
PMED4_18621_pro,PMM1652,PMM1652,,,
dapA_mRNA,PMM1653,PMM1653,,,
dapA_pro,PMM1653,PMM1653,,,
asd_mRNA,PMM1654,PMM1654,,,
asd_pro,PMM1654,PMM1654,,,
tig_mRNA,PMM1655,PMM1655,,,
tig_pro,PMM1655,PMM1655,,,
clpP2_mRNA,PMM1656,PMM1656,,,
clpP2_pro,PMM1656,PMM1656,,,
clpX_mRNA,PMM1657,PMM1657,,,
clpX_pro,PMM1657,PMM1657,,,
dnaX_mRNA,PMM1658,PMM1658,,,
dnaX_pro,PMM1658,PMM1658,,,
PMED4_18691_mRNA,PMM1659,PMM1659,,,
PMED4_18701_mRNA,PMM1660,PMM1660,,,
PMED4_18711_mRNA,PMM1661,PMM1661,,,
rplT_mRNA,PMM1662,PMM1662,,,
rplT_pro,PMM1662,PMM1662,,,
PMED4_18731_mRNA,PMM1663,PMM1663,,,
thiG_mRNA,PMM1664,PMM1664,,,
thiG_pro,PMM1664,PMM1664,,,
sqdB_mRNA,PMM1665,PMM1665,,,
sqdB_pro,PMM1665,PMM1665,,,
PMED4_18761_mRNA,PMM1666,PMM1666,,,
PMED4_18771_mRNA,PMM1667,PMM1667,,,
PMED4_18781_mRNA,PMM1668,PMM1668,,,
PMED4_18791_mRNA,PMM1669,PMM1669,,,
PMED4_18801_mRNA,PMM1670,PMM1670,,,
PMED4_18811_mRNA,PMM1671,PMM1671,,,
PMED4_18811_pro,PMM1671,PMM1671,,,
PMED4_18821_mRNA,PMM1672,PMM1672,,,
rplI_mRNA,PMM1673,PMM1673,,,
rplI_pro,PMM1673,PMM1673,,,
dnaB_mRNA,PMM1674,PMM1674,,,
dnaB_pro,PMM1674,PMM1674,,,
PMED4_18851_mRNA,PMM1675,PMM1675,,,
PMED4_18861_mRNA,PMM1676,PMM1676,,,
PMED4_18881_mRNA,PMM1677,PMM1677,,,
PMED4_18891_mRNA,PMM1678,PMM1678,,,
PMED4_18891_pro,PMM1678,PMM1678,,,
PMED4_18901_mRNA,PMM1679,PMM1679,,,
PMED4_18911_mRNA,PMM1680,PMM1680,,,
PMED4_18921_mRNA,PMM1681,PMM1681,,,
valS_mRNA,PMM1682,PMM1682,,,
valS_pro,PMM1682,PMM1682,,,
PMED4_18941_mRNA,PMM1683,PMM1683,,,
PMED4_18951_mRNA,PMM1684,PMM1684,,,
PMED4_18961_mRNA,PMM1685,PMM1685,,,
PMED4_18971_mRNA,PMM1686,PMM1686,,,
PMED4_18981_mRNA,PMM1687,PMM1687,,,
aspS_mRNA,PMM1688,PMM1688,,,
aspS_pro,PMM1688,PMM1688,,,
pyrG_mRNA,PMM1689,PMM1689,,,
pyrG_pro,PMM1689,PMM1689,,,
PMED4_19011_mRNA,PMM1690,PMM1690,,,
PMED4_19021_mRNA,PMM1691,PMM1691,,,
PMED4_19031_mRNA,PMM1692,PMM1692,,,
PMED4_19041_mRNA,PMM1693,PMM1693,,,
PMED4_19051_mRNA,PMM1694,PMM1694,,,
PMED4_19061_mRNA,PMM1695,PMM1695,,,
PMED4_19071_mRNA,PMM1696,PMM1696,,,
PMED4_19081_mRNA,PMM1697,PMM1697,,,
PMED4_19091_mRNA,PMM1698,PMM1698,,,
aroG_mRNA,PMM1699,PMM1699,,,
aroG_pro,PMM1699,PMM1699,,,
acnB_mRNA,PMM1700,PMM1700,,,
acnB_pro,PMM1700,PMM1700,,,
PMED4_19121_mRNA,PMM1701,PMM1701,,,
PMED4_19131_mRNA,PMM1702,PMM1702,,,
PMED4_19141_mRNA,PMM1703,PMM1703,,,
dnaK2_mRNA,PMM1704,PMM1704,,,
dnaK2_pro,PMM1704,PMM1704,,,
aroE_mRNA,PMM1705,PMM1705,,,
aroE_pro,PMM1705,PMM1705,,,
rpsF_mRNA,PMM1706,PMM1706,,,
rpsF_pro,PMM1706,PMM1706,,,
argG_mRNA,PMM1707,PMM1707,,,
argG_pro,PMM1707,PMM1707,,,
PMED4_19201_mRNA,PMM1708,PMM1708,,,
PMED4_19211_mRNA,PMM1709,PMM1709,,,
PMED4_19221_mRNA,PMM1710,PMM1710,,,
PMED4_19231_mRNA,PMM1711,PMM1711,,,
uvrA_mRNA,PMM1712,PMM1712,,,
uvrA_pro,PMM1712,PMM1712,,,
PMED4_19251_mRNA,PMM1713,PMM1713,,,
PMED4_19261_mRNA,PMM1714,PMM1714,,,
PMED4_19261_pro,PMM1714,PMM1714,,,
PMED4_19271_mRNA,PMM1715,PMM1715,,,
PMED4_19271_pro,PMM1715,PMM1715,,,
thrC_mRNA,PMM1716,PMM1716,,,
thrC_pro,PMM1716,PMM1716,,,
